Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,5d,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
15.140542568999,,,,,,,,,0.08767975317977177,7.858893339508749,,,,,,,,
15.16075990026478,,,,,,,,,0.08792777041673093,7.849635486360797,,,,,,,,
15.181004227953025,,,,,,,,,0.08817648921303074,7.840388539054318,,,,,,,,
15.201275588112347,,,,,,,,,0.08842591155315227,7.8311524847421214,,,,,,,,
15.221574016839503,,,,,,,,,0.08867603942718999,7.821927310592158,,,,,,,,
15.241899550279445,,,,,,,,,0.08892687483086775,7.812713003787488,,,,,,,,
15.262252224625389,,,,,,,,,0.08917841976555461,7.80350955152627,,,,,,,,
15.282632076118885,,,,,,,,,0.08943067623828091,7.7943169410217505,,,,,,,,
15.303039141049872,,,,,,,,,0.08968364626175408,7.785135159502231,,,,,,,,
15.32347345575675,,,,,,,,,0.08993733185437498,7.7759641942110616,,,,,,,,
15.343935056626442,,,,,,,,,0.0901917350402538,7.766804032406622,,,,,,,,
15.364423980094456,,,,,,,,,0.09044685784922628,7.757654661362297,,,,,,,,
15.384940262644957,,,,,,,,,0.0907027023168699,7.748516068366465,,,,,,,,
15.405483940810834,,,,,,,,,0.09095927048452025,7.739388240722478,,,,,,,,
15.426055051173732,,,,,,,,,0.09121656439928685,7.730271165748653,,,,,,,,
15.446653630364171,,,,,,,,,0.09147458611407012,7.721164830778236,,,,,,,,
15.467279715061576,,,,,,,,,0.0917333376875774,7.712069223159396,,,,,,,,
15.48793334199435,,,,,,,,,0.0919928211843394,7.7029843302552115,,,,,,,,
15.508614547939938,,,,,,,,,0.0922530386747267,7.693910139443642,,,,,,,,
15.5293233697249,,,,,,,,,0.09251399223496633,7.6848466381175164,,,,,,,,
15.550059844224961,,,,,,,,,0.09277568394715824,7.675793813684519,,,,,,,,
15.570824008365097,,,,,,,,,0.09303811589929198,7.666751653567165,,,,,,,,
15.591615899119585,,,,,,,,,0.09330129018526331,7.657720145202784,,,,,,,,
15.612435553512073,,,,,,,,,0.09356520890489098,7.64869927604351,,,,,,,,
15.633283008615658,,,,,,,,,0.09382987416393353,7.63968903355625,,,,,,,,
15.654158301552908,,,,,,,,,0.0940952880741055,7.630689405222691,,,,,,,,
